id,product_brand,product_name,discounted_price,original_price,product_rating,product_rating_count,image_url,product_url
23833386,V TRADITION,Kurta with Trousers & Dupatta,Rs. 899,Rs. 8999,No Rating,0 reviews,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23833386/2023/7/10/0c34f0dc-b7f7-49b9-ae1a-8c5ff48a0ad61688988551694-V-TRADITION-Women-Kurta-Sets-3731688988551227-1.jpg",https://www.myntra.com/kurta-sets/v+tradition/v-tradition-women-yoke-design-regular-gotta-patti-kurta-with-trousers--with-dupatta/23833386/buy
30857151,DIVASTRI,Woven Design Banarasi Silk Blend Saree,Rs. 595,Rs. 5959,4,5,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/SEPTEMBER/7/Vr9AxZtd_0d1879bf65e34d798dcc67b423c2e644.jpg",https://www.myntra.com/sarees/divastri/divastri-woven-design-zari-silk-blend-half-and-half-banarasi-saree/30857151/buy
25017450,DIVASTRI,Woven Design Banarasi Saree,Rs. 640,Rs. 6400,3.7,20,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25017450/2023/9/18/885616c5-0b99-431e-aff3-124c2c24a2751694985047315DIVASTRIGreyGold-TonedWovenDesignZariSilkBlendBanarasiSaree1.jpg",https://www.myntra.com/sarees/divastri/divastri-ethnic-motifs-woven-design-zari-banarasi-saree/25017450/buy
30009952,KALINI,Woven Design Zari Kurta,Rs. 499,Rs. 4999,3.5,30,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30009952/2024/6/21/aebcd130-b3bb-46d4-ab39-d76754d634061718948119789ClassyShouderStrapsStraightKurti1.jpg",https://www.myntra.com/kurtas/kalini/kalini-woven-design-zari-kurta/30009952/buy
26197944,SANSKAR,Embellished Detail Saree,Rs. 1999,Rs. 19990,3.6,22,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26197944/2023/12/2/bab60253-2c3a-4cbc-95cc-da511f3a6a551701515247438SANSKARRedGold-TonedEmbellishedBeadsandStonesSaree1.jpg",https://www.myntra.com/sarees/sanskar/sanskar-embellished-beads-and-stones-saree/26197944/buy
25017454,DIVASTRI,Woven Design Banarasi Saree,Rs. 640,Rs. 6400,3.6,16,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25017454/2023/9/17/990e3477-cabe-41f3-84be-6044887c31d01694931068010DIVASTRIRedGold-TonedWovenDesignZariSilkBlendBanarasiSaree1.jpg",https://www.myntra.com/sarees/divastri/divastri-ethnic-motifs-woven-design-zari-banarasi-saree/25017454/buy
28007052,Sangria,Printed Kurta With Dhoti Pant,Rs. 599,Rs. 5999,No Rating,0 reviews,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28007052/2024/3/4/70d56dc5-79dd-4f69-ab0d-2bb541322b521709530039919WHITEKANTHABLUEBOOTABREEZEPLEASEDHOTISET1.jpg",https://www.myntra.com/kurta-sets/sangria/sangria-floral-boota-printed-sleeveless-a-line-pure-cotton-kurta-with-dhoti-pant/28007052/buy
30857154,DIVASTRI,Woven Design Banarasi Silk Blend Saree,Rs. 595,Rs. 5959,No Rating,0 reviews,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/SEPTEMBER/7/2IWqFHhM_7280d4dfe4b2463b94a894bc3632d69f.jpg",https://www.myntra.com/sarees/divastri/divastri-woven-design-zari-silk-blend-banarasi-saree/30857154/buy
24203174,DIVASTRI,Banarasi Zari Saree,Rs. 986,Rs. 9869,No Rating,0 reviews,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24203174/2023/7/26/1d49f4a8-7b2c-4272-8e4e-15df0fc856521690350832513FloralPatternWovenDesignwithZariBorderBanarasiArtSilkSaree1.jpg",https://www.myntra.com/sarees/divastri/divastri-floral-woven-design-zari-banarasi-saree/24203174/buy
24203184,DIVASTRI,Zari Banarasi Saree,Rs. 929,Rs. 9299,No Rating,0 reviews,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24203184/2023/7/26/97cbde99-89bb-4a9d-8a17-89092d33a3421690350838105FloralPatternWovenDesignwithZariBorderBanarasiArtSilkSaree1.jpg",https://www.myntra.com/sarees/divastri/divastri-woven-design-zari-banarasi-saree/24203184/buy
26514668,Kalista,Embellished Satin Saree,Rs. 1280,Rs. 12806,No Rating,0 reviews,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26514668/2023/12/19/d1b3b8a6-0810-46cc-ac49-a93de7a611b81702987736232KalistaGold-TonedEmbellishedBeadsandStonesSatinDesignerSaree1.jpg",https://www.myntra.com/sarees/kalista/kalista-gold-toned-embellished-beads-and-stones-satin-saree/26514668/buy
17483318,VAIRAGEE,Ombre Saree,Rs. 825,Rs. 8250,3.7,31,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17483318/2022/5/12/23879ec9-cf52-4d14-bf9d-94bf82dfdb971652355179472-VAIRAGEE-Pink-Ombre-Saree-781652355178962-1.jpg",https://www.myntra.com/sarees/vairagee/vairagee-pink-ombre-saree/17483318/buy
30857153,DIVASTRI,Woven Design Banarasi Silk Blend Saree,Rs. 595,Rs. 5959,No Rating,0 reviews,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/SEPTEMBER/7/55lX1iJh_1dd194b904974850bd3d654c1e30b54b.jpg",https://www.myntra.com/sarees/divastri/divastri-woven-design-zari-silk-blend-banarasi-saree/30857153/buy
29079950,KULNAARI,Woven Design Kanjeevaram Saree,Rs. 549,Rs. 5499,3.5,11,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29079950/2024/4/19/aaa373e2-43f0-4201-a584-7e2e365a68cd1713547375435MiteraPartywearsaree1.jpg",https://www.myntra.com/sarees/kulnaari/kulnaari-ethnic-motifs-woven-design-kanjeevaram-saree/29079950/buy
28719908,ROOP SUNDARI SAREES,Floral Pure Georgette Saree,Rs. 999,Rs. 9999,3.2,5,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28719908/2024/4/6/5edf29ab-6c2d-4baa-a4fc-defa0e69648f1712369002799Sarees1.jpg",https://www.myntra.com/sarees/roop+sundari+sarees/roop-sundari-sarees-floral-printed-pure-georgette-saree/28719908/buy
28486388,SANSKAR,Ethnic Motifs Cotton Saree,Rs. 999,Rs. 9990,3.8,95,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28486388/2024/3/24/9655f926-d528-488d-b9a1-8d1908a318561711277678001SANSKARBlackCottonLeafZariBorderedPrintedSaree1.jpg",https://www.myntra.com/sarees/sanskar/sanskar-ethnic-motifs-printed-zari-cotton-saree/28486388/buy
24203222,DIVASTRI,Zari Banarasi Saree,Rs. 986,Rs. 9869,No Rating,0 reviews,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24203222/2023/7/27/8d37ec35-e117-415e-b358-55b4578fcc011690399910891DIVASTRIGreyRedWovenDesignZariArtSilkBanarasiSaree1.jpg",https://www.myntra.com/sarees/divastri/divastri-floral-woven-design-zari-banarasi-saree/24203222/buy
17483302,VAIRAGEE,Floral Print Organza Saree,Rs. 950,Rs. 9500,4,12,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17483302/2022/5/12/98eda859-6a64-41d1-94d2-99bffadb41fe1652355120443-VAIRAGEE-Maroon-Floral-Print-Organza-Saree-6421652355119987-1.jpg",https://www.myntra.com/sarees/vairagee/vairagee-maroon-floral-print-organza-saree/17483302/buy
21173666,HERE&NOW,Embroidered Georgette Kurta,Rs. 999,Rs. 9999,4.1,553,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21173666/2022/12/13/38711161-928b-4a85-838f-5134e6f012ba1670927297371HERENOWWomensTurquoiseBlueEthnicMotifsEmbroideredThreadstrai1.jpg",https://www.myntra.com/kurtas/here%26now/herenow-women-turquoise-blue-ethnic-motifs-embroidered-thread-work-georgette-kurta/21173666/buy
30015737,Upalksh,Woven Design Banarasi Saree,Rs. 1895,Rs. 18950,No Rating,0 reviews,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30015737/2024/6/22/fedaf4e9-e6c7-44fe-97ec-5ad1367b7fff1719024617021UpalkshWovenDesignZariBanarasiSaree1.jpg",https://www.myntra.com/sarees/upalksh/upalksh-woven-design-zari-banarasi-saree/30015737/buy
30873332,Kriyansh,Woven Design Kanjeevaram Saree,Rs. 1854,Rs. 18549,No Rating,0 reviews,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/SEPTEMBER/9/pjIH4KuU_d584f5fe1a284c5d9de503d520f11fb6.jpg",https://www.myntra.com/sarees/kriyansh/kriyansh-floral-zari-woven-design-kanjeevaram-saree/30873332/buy
28550482,InWeave,Printed Ethnic Co-Ords,Rs. 499,Rs. 4999,No Rating,0 reviews,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28550482/2024/3/28/55079da5-b74d-4be5-bdbf-27ab11b027eb1711617943680WHITEZEBRAPRINTROUNDNECKKURTASET1.jpg",https://www.myntra.com/co-ords/inweave/inweave-printed-round-neck-tunic-with-trousers/28550482/buy
28870456,Mitera,Printed Bandhani Saree,Rs. 899,Rs. 8999,3,9,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28870456/2024/4/11/6ac34171-ca32-49e7-845c-a253b2f3b2e71712840838119PinkGeorgetteBandhaniSareeWithUnstitchedBlousePiece1.jpg",https://www.myntra.com/sarees/mitera/mitera-pink-printed-bandhani-saree/28870456/buy
28767842,Mitera,Leheriya Printed Saree,Rs. 899,Rs. 8999,3.8,13,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28767842/2024/4/8/2ab8815c-3a48-4e6c-b0ea-954066a92cd71712575388781OrangeGeorgettePrintedReadyWearSareeWithUnstitchedBlousePiec1.jpg",https://www.myntra.com/sarees/mitera/mitera-leheriya-printed-ready-to-wear-saree/28767842/buy
30899956,Kriyansh,Woven Design Kanjeevaram Saree,Rs. 1788,Rs. 17888,No Rating,0 reviews,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/SEPTEMBER/11/5eqLtHT0_5193bfc0b0d1434caf817729e971356a.jpg",https://www.myntra.com/sarees/kriyansh/kriyansh-woven-design-zari-kanjeevaram-saree-and-matching-blouse/30899956/buy
30885732,Kriyansh,Woven Design Kanjeevaram Saree,Rs. 1764,Rs. 17649,No Rating,0 reviews,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/SEPTEMBER/9/dATB6c3P_16979020736f48e89543916ed7511102.jpg",https://www.myntra.com/sarees/kriyansh/kriyansh-woven-design-zari-kanjeevaram-saree/30885732/buy
30885730,Kriyansh,Ethnic Motif Kanjeevaram Saree,Rs. 1764,Rs. 17649,No Rating,0 reviews,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/SEPTEMBER/9/S6Ze4K71_0856e92be51a473da825aa1701f78dce.jpg",https://www.myntra.com/sarees/kriyansh/kriyansh-ethnic-motifs-zari-kanjeevaram-saree/30885730/buy
29283910,Somras,Woven Design Kanjeevaram Saree,Rs. 549,Rs. 5499,No Rating,0 reviews,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29283910/2024/5/1/9404ec9f-5a39-45b2-88e6-d7f8f24e6d771714549457841MiteraPartywearsaree1.jpg",https://www.myntra.com/sarees/somras/somras-woven-design-kanjeevaram-zari-saree/29283910/buy
27599334,KALINI,Embroidered A-Line Kurta,Rs. 769,Rs. 7699,4.4,34,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27599334/2024/2/14/16e06597-00da-4bdf-ac85-ee8a8cbd99801707899515655KALINIWomenEmbroideredKurta1.jpg",https://www.myntra.com/kurtas/kalini/kalini-floral-embroidered-round-neck-sequinned-pleated-a-line-kurta/27599334/buy
26262984,DIVASTRI,Ethnic Motifs Blend Saree,Rs. 1377,Rs. 13779,No Rating,0 reviews,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26262984/2023/12/6/5c1b1053-f557-4df0-be76-d8bfccd415a31701837379557DIVASTRIRoseWovenDesignZariSilkBlendBanarasiSaree1.jpg",https://www.myntra.com/sarees/divastri/divastri-ethnic-motifs-woven-design-zari-banarasi-saree/26262984/buy
25004760,SHANVIKA,Women Floral Embroidered Kurta,Rs. 709,Rs. 7099,No Rating,0 reviews,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25004760/2023/10/5/819c984c-76d0-4768-9991-c23f557165b31696508275861-SHANVIKA-Women-Floral-Embroidered-Keyhole-Neck-Cotton-Chikan-1.jpg",https://www.myntra.com/kurtas/shanvika/shanvika-women-floral-embroidered-keyhole-neck-cotton-chikankari-kurta/25004760/buy
22069350,flaher,Embroidered Net Dupatta,Rs. 1395,Rs. 13950,No Rating,0 reviews,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22069350/2023/3/13/38c8f918-4bc1-49d7-839a-e99d4df2dd9d1678697598840-Flaher-Peach-Embroidered-Net-Dupatta-for-Bridal-606167869759-1.jpg",https://www.myntra.com/dupatta/flaher/flaher-embroidered-beads--stones-net-dupatta/22069350/buy
26512670,Mitera,Embellished Satin Saree,Rs. 1198,Rs. 11983,4.3,10,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26512670/2023/12/19/ca18150b-0d8b-4de1-833b-c5e3cac6a5f41702972482297MiteraSeaGreenEmbellishedBeadsandStonesSatinDesignerSaree1.jpg",https://www.myntra.com/sarees/mitera/mitera-sea-sea-green-beads-and-stones-embellished-satin-saree/26512670/buy
22069352,flaher,Embroidered Net Dupatta,Rs. 1395,Rs. 13950,No Rating,0 reviews,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22069352/2023/3/13/83f1c062-d172-4657-b370-a8f7edb7f3581678700174041-Flaher-Peach-Embroidered-Net-Dupatta-for-Bridal-592167870017-1.jpg",https://www.myntra.com/dupatta/flaher/flaher-embroidered-beads--stones-net-dupatta/22069352/buy
30857147,DIVASTRI,Woven Design Banarasi Silk Blend Saree,Rs. 595,Rs. 5959,No Rating,0 reviews,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/SEPTEMBER/7/IZ5bFuuf_39ac58f13ecb47e4a62ee0b098cc9950.jpg",https://www.myntra.com/sarees/divastri/divastri-woven-design-zari-silk-blend-banarasi-saree/30857147/buy
30423998,Somras,Striped Poly Georgette Saree,Rs. 489,Rs. 4899,3.9,7,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/AUGUST/1/eOsFUTP6_84d08e59d86c41bc9fe14701a5ee9c94.jpg",https://www.myntra.com/sarees/somras/somras-striped-poly-georgette-saree/30423998/buy
26514672,Kalista,Embellished Satin Saree,Rs. 1280,Rs. 12806,No Rating,0 reviews,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26514672/2023/12/19/e1ed9e1c-fe4b-4924-aa66-78cd878f29561702987729555KalistaPeach-ColouredEmbellishedBeadsandStonesSatinDesignerS1.jpg",https://www.myntra.com/sarees/kalista/kalista-embellished-beads-and-stones-satin-saree/26514672/buy
27666074,ROOP SUNDARI SAREES,Pure Georgette Saree,Rs. 999,Rs. 9999,3.9,16,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27666074/2024/2/19/edb501c7-8e30-4bf4-b381-e14b1e00f79f1708308274108Sarees1.jpg",https://www.myntra.com/sarees/roop+sundari+sarees/roop-sundari-sarees-checked-gotta-patti-pure-georgette-maheshwari-saree/27666074/buy
27666070,ROOP SUNDARI SAREES,Pure Georgette Saree,Rs. 999,Rs. 9999,4.2,11,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27666070/2024/2/19/77cf47ea-c2e2-40ff-b010-7abc6bf8f9ff1708308274445Sarees1.jpg",https://www.myntra.com/sarees/roop+sundari+sarees/roop-sundari-sarees-striped-gotta-patti-pure-georgette-maheshwari-saree/27666070/buy
21173664,HERE&NOW,Embroidered Georgette Kurta,Rs. 999,Rs. 9999,4.1,554,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21173664/2022/12/13/48c4f25f-e885-4654-b5b0-a50b0a1dce951670926529537HERENOWWomensGreyEthnicMotifsEmbroideredThreadstraightWorkKu1.jpg",https://www.myntra.com/kurtas/here%26now/herenow-women-grey-ethnic-motifs-embroidered-thread-work-georgette-kurta/21173664/buy
